Artifact Type,Program/Capability,App ID,Source Hive,Last Used Start / Last Execution,Registry Path,Key Modified,Raw Hex
DAM,\SystemRoot\System32\drivers\wacompen.sys,WacomPen,,,ROOT\ControlSet001\Services\WacomPen,2019-03-19T04:52:08.553906,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 77 61 63 6F 6
DAM,%SystemRoot%\System32\svchost.exe -k appmodel -p,WalletService,,,ROOT\ControlSet001\Services\WalletService,2019-03-19T04:53:37.787472,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,System32\DRIVERS\wanarp.sys,wanarp,,,ROOT\ControlSet001\Services\wanarp,2026-03-02T22:44:36.458907,53 79 73 74 65 6D 33 32 5C 44 52 49 56 45 52 53 5C 77 61 6E 61 72 70 2E 73 79 73
DAM,System32\DRIVERS\wanarp.sys,wanarpv6,,,ROOT\ControlSet001\Services\wanarpv6,2026-03-02T22:44:36.458907,53 79 73 74 65 6D 33 32 5C 44 52 49 56 45 52 53 5C 77 61 6E 61 72 70 2E 73 79 73
DAM,%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted,WarpJITSvc,,,ROOT\ControlSet001\Services\WarpJITSvc,2019-03-19T04:54:23.634867,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,"""%systemroot%\system32\wbengine.exe""",wbengine,,,ROOT\ControlSet001\Services\wbengine,2019-03-19T04:53:37.787472,22 25 73 79 73 74 65 6D 72 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 77 62 65 6E 67 69 6E 65 2E 65 7
DAM,%SystemRoot%\system32\svchost.exe -k WbioSvcGroup,WbioSrvc,,,ROOT\ControlSet001\Services\WbioSrvc,2026-02-28T14:40:53.451744,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,\SystemRoot\system32\drivers\wcifs.sys,wcifs,,,ROOT\ControlSet001\Services\wcifs,2019-03-19T04:53:37.771845,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 77 63 69 66 7
DAM,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,Wcmsvc,,,ROOT\ControlSet001\Services\Wcmsvc,2019-03-19T04:54:23.634867,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\System32\svchost.exe -k LocalServiceAndNoImpersonation -p,wcncsvc,,,ROOT\ControlSet001\Services\wcncsvc,2019-03-19T04:53:37.771845,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,\SystemRoot\system32\drivers\wcnfs.sys,wcnfs,,,ROOT\ControlSet001\Services\wcnfs,2019-03-19T04:53:37.771845,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 77 63 6E 66 7
DAM,system32\drivers\wd\WdBoot.sys,WdBoot,,,ROOT\ControlSet001\Services\WdBoot,2026-03-02T22:44:48.255952,73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 77 64 5C 57 64 42 6F 6F 74 2E 73 79 73
DAM,system32\drivers\Wdf01000.sys,Wdf01000,,,ROOT\ControlSet001\Services\Wdf01000,2026-03-05T02:44:24.729103,73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 57 64 66 30 31 30 30 30 2E 73 79 73
DAM,system32\drivers\wd\WdFilter.sys,WdFilter,,,ROOT\ControlSet001\Services\WdFilter,2026-03-02T22:44:52.146460,73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 77 64 5C 57 64 46 69 6C 74 65 72 2E 73 79 73
DAM,%SystemRoot%\System32\svchost.exe -k LocalService -p,WdiServiceHost,,,ROOT\ControlSet001\Services\WdiServiceHost,2019-03-19T04:53:37.771845,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,WdiSystemHost,,,ROOT\ControlSet001\Services\WdiSystemHost,2019-03-19T04:53:37.771845,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,system32\DRIVERS\wdiwifi.sys,wdiwifi,,,ROOT\ControlSet001\Services\wdiwifi,2019-03-19T04:53:37.771845,73 79 73 74 65 6D 33 32 5C 44 52 49 56 45 52 53 5C 77 64 69 77 69 66 69 2E 73 79 73
DAM,system32\drivers\WdmCompanionFilter.sys,WdmCompanionFilter,,,ROOT\ControlSet001\Services\WdmCompanionFilter,2019-03-19T04:53:37.771845,73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 57 64 6D 43 6F 6D 70 61 6E 69 6F 6E 46 69 6C 74 6
DAM,system32\drivers\wd\WdNisDrv.sys,WdNisDrv,,,ROOT\ControlSet001\Services\WdNisDrv,2026-03-02T22:44:48.255952,73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 77 64 5C 57 64 4E 69 73 44 72 76 2E 73 79 73
DAM,"""%ProgramData%\Microsoft\Windows Defender\platform\4.18.26010.5-0\NisSrv.exe""",WdNisSvc,,,ROOT\ControlSet001\Services\WdNisSvc,2026-03-02T22:44:48.255952,22 25 50 72 6F 67 72 61 6D 44 61 74 61 25 5C 4D 69 63 72 6F 73 6F 66 74 5C 57 69 6E 64 6F 77 73 20 4
DAM,%SystemRoot%\system32\svchost.exe -k LocalService -p,WebClient,,,ROOT\ControlSet001\Services\WebClient,2019-03-19T04:54:23.634867,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\system32\svchost.exe -k NetworkService -p,Wecsvc,,,ROOT\ControlSet001\Services\Wecsvc,2019-03-19T04:53:37.771845,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%systemroot%\system32\svchost.exe -k WepHostSvcGroup,WEPHOSTSVC,,,ROOT\ControlSet001\Services\WEPHOSTSVC,2019-03-19T04:54:23.634867,25 73 79 73 74 65 6D 72 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\System32\svchost.exe -k netsvcs -p,wercplsupport,,,ROOT\ControlSet001\Services\wercplsupport,2019-03-19T04:53:37.771845,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\System32\svchost.exe -k WerSvcGroup,WerSvc,,,ROOT\ControlSet001\Services\WerSvc,2019-03-19T04:54:23.634867,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,WFDSConMgrSvc,,,ROOT\ControlSet001\Services\WFDSConMgrSvc,2019-03-19T04:54:23.634867,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,System32\drivers\wfplwfs.sys,WFPLWFS,,,ROOT\ControlSet001\Services\WFPLWFS,2026-03-01T06:34:38.350369,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 77 66 70 6C 77 66 73 2E 73 79 73
DAM,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,WiaRpc,,,ROOT\ControlSet001\Services\WiaRpc,2019-03-19T04:53:37.771845,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,system32\drivers\wimmount.sys,WIMMount,,,ROOT\ControlSet001\Services\WIMMount,2019-03-19T04:53:37.771845,73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 77 69 6D 6D 6F 75 6E 74 2E 73 79 73
DAM,"""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.26010.5-0\MsMpEng.exe""",WinDefend,,,ROOT\ControlSet001\Services\WinDefend,2026-03-05T02:44:52.637643,22 43 3A 5C 50 72 6F 67 72 61 6D 44 61 74 61 5C 4D 69 63 72 6F 73 6F 66 74 5C 57 69 6E 64 6F 77 73 2
DAM,system32\drivers\WindowsTrustedRT.sys,WindowsTrustedRT,,,ROOT\ControlSet001\Services\WindowsTrustedRT,2026-03-01T06:34:37.584577,73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 57 69 6E 64 6F 77 73 54 72 75 73 74 65 64 52 54 2
DAM,System32\drivers\WindowsTrustedRTProxy.sys,WindowsTrustedRTProxy,,,ROOT\ControlSet001\Services\WindowsTrustedRTProxy,2026-03-01T06:34:37.584577,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 57 69 6E 64 6F 77 73 54 72 75 73 74 65 64 52 54 5
DAM,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,WinHttpAutoProxySvc,,,ROOT\ControlSet001\Services\WinHttpAutoProxySvc,2019-03-19T04:53:37.771845,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,\SystemRoot\System32\drivers\winmad.sys,WinMad,,,ROOT\ControlSet001\Services\WinMad,2019-03-19T04:52:14.085593,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 77 69 6E 6D 6
DAM,%systemroot%\system32\svchost.exe -k netsvcs -p,Winmgmt,,,ROOT\ControlSet001\Services\Winmgmt,2019-03-19T04:53:37.771845,25 73 79 73 74 65 6D 72 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,system32\drivers\winnat.sys,WinNat,,,ROOT\ControlSet001\Services\WinNat,2019-03-19T04:53:37.771845,73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 77 69 6E 6E 61 74 2E 73 79 73
DAM,system32\drivers\winquic.sys,WinQuic,,,ROOT\ControlSet001\Services\WinQuic,2026-03-01T06:34:47.529325,73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 77 69 6E 71 75 69 63 2E 73 79 73
DAM,%SystemRoot%\System32\svchost.exe -k NetworkService -p,WinRM,,,ROOT\ControlSet001\Services\WinRM,2019-03-19T04:53:37.756219,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,\SystemRoot\System32\drivers\WinUSB.SYS,WINUSB,,,ROOT\ControlSet001\Services\WINUSB,2019-03-19T04:52:27.078720,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 57 69 6E 55 5
DAM,\SystemRoot\System32\drivers\winverbs.sys,WinVerbs,,,ROOT\ControlSet001\Services\WinVerbs,2019-03-19T04:52:14.069967,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 77 69 6E 76 6
DAM,%systemroot%\system32\svchost.exe -k netsvcs -p,wisvc,,,ROOT\ControlSet001\Services\wisvc,2019-03-19T04:54:23.634867,25 73 79 73 74 65 6D 72 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,WlanSvc,,,ROOT\ControlSet001\Services\WlanSvc,2019-03-19T04:53:37.756219,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\system32\svchost.exe -k netsvcs -p,wlidsvc,,,ROOT\ControlSet001\Services\wlidsvc,2019-03-19T04:54:23.619241,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\system32\svchost.exe -k LocalServiceNetworkRestricted -p,wlpasvc,,,ROOT\ControlSet001\Services\wlpasvc,2019-03-19T04:54:23.619241,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%systemroot%\system32\svchost.exe -k netsvcs -p,WManSvc,,,ROOT\ControlSet001\Services\WManSvc,2019-03-19T04:53:37.756219,25 73 79 73 74 65 6D 72 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,\SystemRoot\System32\drivers\wmiacpi.sys,WmiAcpi,,,ROOT\ControlSet001\Services\WmiAcpi,2019-03-19T04:52:19.851677,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 77 6D 69 61 6
DAM,%systemroot%\system32\wbem\WmiApSrv.exe,wmiApSrv,,,ROOT\ControlSet001\Services\wmiApSrv,2019-03-19T04:53:37.756219,25 73 79 73 74 65 6D 72 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 77 62 65 6D 5C 57 6D 69 41 70 53 7
DAM,"""%PROGRAMFILES%\Windows Media Player\wmpnetwk.exe""",WMPNetworkSvc,,,ROOT\ControlSet001\Services\WMPNetworkSvc,2019-03-19T06:23:27.628517,22 25 50 52 4F 47 52 41 4D 46 49 4C 45 53 25 5C 57 69 6E 64 6F 77 73 20 4D 65 64 69 61 20 50 6C 61 7
DAM,%SystemRoot%\System32\svchost.exe -k LocalService -p,workfolderssvc,,,ROOT\ControlSet001\Services\workfolderssvc,2019-03-19T04:53:37.756219,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\system32\svchost.exe -k LocalService,WpcMonSvc,,,ROOT\ControlSet001\Services\WpcMonSvc,2019-09-09T17:52:14.259986,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted,WPDBusEnum,,,ROOT\ControlSet001\Services\WPDBusEnum,2019-03-19T06:23:30.206448,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,System32\drivers\WpdUpFltr.sys,WpdUpFltr,,,ROOT\ControlSet001\Services\WpdUpFltr,2019-03-19T06:23:27.628517,53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 57 70 64 55 70 46 6C 74 72 2E 73 79 73
DAM,%systemroot%\system32\svchost.exe -k netsvcs -p,WpnService,,,ROOT\ControlSet001\Services\WpnService,2019-03-19T04:53:37.756219,25 73 79 73 74 65 6D 72 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\system32\svchost.exe -k UnistackSvcGroup,WpnUserService,,,ROOT\ControlSet001\Services\WpnUserService,2019-03-19T04:53:37.756219,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,\SystemRoot\system32\drivers\ws2ifsl.sys,ws2ifsl,,,ROOT\ControlSet001\Services\ws2ifsl,2019-03-19T04:53:37.756219,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 77 73 32 69 6
DAM,%SystemRoot%\System32\svchost.exe -k LocalServiceNetworkRestricted -p,wscsvc,,,ROOT\ControlSet001\Services\wscsvc,2019-03-19T04:53:37.756219,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 53 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%systemroot%\system32\SearchIndexer.exe /Embedding,WSearch,,,ROOT\ControlSet001\Services\WSearch,2019-03-19T04:53:37.756219,25 73 79 73 74 65 6D 72 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 53 65 61 72 63 68 49 6E 64 65 78 6
DAM,%systemroot%\system32\svchost.exe -k netsvcs -p,wuauserv,,,ROOT\ControlSet001\Services\wuauserv,2026-02-28T14:36:08.659474,25 73 79 73 74 65 6D 72 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,system32\drivers\WudfPf.sys,WudfPf,,,ROOT\ControlSet001\Services\WudfPf,2019-03-19T04:53:37.756219,73 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 57 75 64 66 50 66 2E 73 79 73
DAM,\SystemRoot\System32\drivers\WUDFRd.sys,WUDFRd,,,ROOT\ControlSet001\Services\WUDFRd,2019-09-09T17:52:00.009999,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 57 55 44 46 5
DAM,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,WwanSvc,,,ROOT\ControlSet001\Services\WwanSvc,2019-03-19T04:53:37.756219,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\system32\svchost.exe -k netsvcs -p,XblAuthManager,,,ROOT\ControlSet001\Services\XblAuthManager,2019-03-19T04:53:37.756219,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\system32\svchost.exe -k netsvcs -p,XblGameSave,,,ROOT\ControlSet001\Services\XblGameSave,2019-03-19T04:54:23.619241,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,\SystemRoot\System32\drivers\xboxgip.sys,xboxgip,,,ROOT\ControlSet001\Services\xboxgip,2019-03-19T04:51:56.459192,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 78 62 6F 78 6
DAM,%SystemRoot%\system32\svchost.exe -k netsvcs -p,XboxGipSvc,,,ROOT\ControlSet001\Services\XboxGipSvc,2019-03-19T04:54:23.619241,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,%SystemRoot%\system32\svchost.exe -k netsvcs -p,XboxNetApiSvc,,,ROOT\ControlSet001\Services\XboxNetApiSvc,2019-03-19T04:53:37.756219,25 53 79 73 74 65 6D 52 6F 6F 74 25 5C 73 79 73 74 65 6D 33 32 5C 73 76 63 68 6F 73 74 2E 65 78 65 2
DAM,\SystemRoot\System32\drivers\xinputhid.sys,xinputhid,,,ROOT\ControlSet001\Services\xinputhid,2019-03-19T04:51:56.521697,5C 53 79 73 74 65 6D 52 6F 6F 74 5C 53 79 73 74 65 6D 33 32 5C 64 72 69 76 65 72 73 5C 78 69 6E 70 7
CAM,appointments,Microsoft.People_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\appointments\Microsoft.People_8wekyb3d8bbwe,2026-03-02T22:42:27.545789,
CAM,appointments,Microsoft.Windows.Cortana_cw5n1h2txyewy,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\appointments\Microsoft.Windows.Cortana_cw5n1h2txyewy,2026-02-28T14:41:18.718687,
CAM,appointments,microsoft.windowscommunicationsapps_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\appointments\microsoft.windowscommunicationsapps_8wekyb3d8bbwe,2026-02-28T14:41:16.170020,
CAM,broadFileSystemAccess,Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\broadFileSystemAccess\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe,2026-03-02T22:42:33.280186,
CAM,broadFileSystemAccess,Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\broadFileSystemAccess\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe,2026-03-02T22:42:32.124206,
CAM,cellularData,Microsoft.BingWeather_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.BingWeather_8wekyb3d8bbwe,2026-03-02T22:42:39.593665,
CAM,cellularData,Microsoft.DesktopAppInstaller_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.DesktopAppInstaller_8wekyb3d8bbwe,2026-03-02T22:42:38.734371,
CAM,cellularData,Microsoft.GetHelp_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.GetHelp_8wekyb3d8bbwe,2026-03-02T22:42:37.796805,
CAM,cellularData,Microsoft.Getstarted_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.Getstarted_8wekyb3d8bbwe,2026-03-02T22:42:36.297369,
CAM,cellularData,Microsoft.Messaging_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.Messaging_8wekyb3d8bbwe,2026-03-02T22:42:34.577518,
CAM,cellularData,Microsoft.Microsoft3DViewer_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.Microsoft3DViewer_8wekyb3d8bbwe,2026-03-02T22:42:34.046095,
CAM,cellularData,Microsoft.MicrosoftEdge_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.MicrosoftEdge_8wekyb3d8bbwe,2026-02-28T14:41:14.091564,
CAM,cellularData,Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe,2026-03-02T22:42:32.717727,
CAM,cellularData,Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.MicrosoftStickyNotes_8wekyb3d8bbwe,2026-03-02T22:42:32.139864,
CAM,cellularData,Microsoft.MixedReality.Portal_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.MixedReality.Portal_8wekyb3d8bbwe,2026-03-02T22:42:30.936906,
CAM,cellularData,Microsoft.MSPaint_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.MSPaint_8wekyb3d8bbwe,2026-03-02T22:42:30.264910,
CAM,cellularData,Microsoft.Office.OneNote_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.Office.OneNote_8wekyb3d8bbwe,2026-03-02T22:42:28.749171,
CAM,cellularData,Microsoft.People_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.People_8wekyb3d8bbwe,2026-03-02T22:42:27.545789,
CAM,cellularData,Microsoft.Print3D_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.Print3D_8wekyb3d8bbwe,2026-03-02T22:42:26.889946,
CAM,cellularData,Microsoft.SkypeApp_kzf8qxf38zg5c,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.SkypeApp_kzf8qxf38zg5c,2026-03-02T22:42:17.827475,
CAM,cellularData,Microsoft.Wallet_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.Wallet_8wekyb3d8bbwe,2026-03-02T22:42:26.280583,
CAM,cellularData,Microsoft.Win32WebViewHost_cw5n1h2txyewy,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.Win32WebViewHost_cw5n1h2txyewy,2026-03-02T22:42:13.343145,
CAM,cellularData,Microsoft.Windows.NarratorQuickStart_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.Windows.NarratorQuickStart_8wekyb3d8bbwe,2026-03-02T22:42:11.639926,
CAM,cellularData,Microsoft.Windows.Photos_8wekyb3d8bbwe,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.Windows.Photos_8wekyb3d8bbwe,2026-02-28T14:41:16.826150,
CAM,cellularData,Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy,NTUSER(V),Not Set,ROOT\Software\Microsoft\Windows\CurrentVersion\CapabilityAccessManager\ConsentStore\cellularData\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy,2026-02-28T14:41:13.653970,
